model,fold,seed,condition,severity,window_accuracy,window_precision,window_recall,window_specificity,window_f1,window_auroc,window_tn,window_fp,window_fn,window_tp,window_loss,video_accuracy,video_precision,video_recall,video_specificity,video_f1,video_auroc,video_tn,video_fp,video_fn,video_tp,event_recall,detected_events,total_events,false_alarms,false_alarms_per_hour,mean_detection_delay_seconds
masked_bimamba,fold_0,seed_2026,lower_body_missing,1.0,0.4645432692307692,0.2689956331877729,0.850828729281768,0.3571428571428571,0.4087591240875912,0.6765176396703754,465,837,54,308,0.5930933539684002,0.5161290322580645,0.5081967213114754,1.0,0.032258064516129,0.673913043478261,0.5608740894901144,1,30,0,31,1.0,31,31,39,358.8957055214723,0.0451612903225806
masked_bimamba,fold_0,seed_3407,clean,0.0,0.8371394230769231,0.6175710594315246,0.6602209944751382,0.8863287250384024,0.6381842456608812,0.8318057217540374,1154,148,123,239,0.3272507299597447,0.6774193548387096,0.6122448979591837,0.967741935483871,0.3870967741935484,0.75,0.8824141519250781,12,19,1,30,0.967741935483871,30,31,28,257.66871165644164,0.2933333333333334
masked_bimamba,fold_0,seed_3407,random_joint_drop,0.1,0.5360576923076923,0.2691441441441441,0.6602209944751382,0.5015360983102919,0.3824000000000001,0.6388195805857542,653,649,123,239,0.4402194017401108,0.4838709677419355,0.4918032786885246,0.967741935483871,0.0,0.6521739130434782,0.5900104058272633,0,31,1,30,0.967741935483871,30,31,50,460.1226993865029,-0.5800000000000002
masked_bimamba,fold_0,seed_3407,random_joint_drop,0.2,0.4344951923076923,0.2422083704363312,0.7513812154696132,0.3463901689708141,0.3663299663299663,0.5790645076423012,451,851,90,272,0.5763796178194193,0.5,0.5,1.0,0.0,0.6666666666666666,0.4297606659729449,0,31,0,31,1.0,31,31,48,441.7177914110428,-0.767741935483871
masked_bimamba,fold_0,seed_3407,random_joint_drop,0.3,0.3209134615384615,0.2257142857142857,0.8729281767955801,0.1674347158218126,0.3586833144154369,0.5636674559326493,218,1084,46,316,0.7233203855844644,0.5,0.5,1.0,0.0,0.6666666666666666,0.4620187304890739,0,31,0,31,1.0,31,31,38,349.6932515337422,-0.864516129032258
masked_bimamba,fold_0,seed_3407,frame_drop,0.1,0.8389423076923077,0.6198979591836735,0.6712707182320442,0.8855606758832565,0.6445623342175067,0.8327880608668348,1153,149,119,243,0.2815131962729188,0.6612903225806451,0.6,0.967741935483871,0.3548387096774194,0.7407407407407407,0.8740894901144641,11,20,1,30,0.967741935483871,30,31,33,303.6809815950919,0.16
masked_bimamba,fold_0,seed_3407,frame_drop,0.2,0.8311298076923077,0.5961995249406176,0.6933701657458563,0.869431643625192,0.6411238825031927,0.8354847196408416,1132,170,111,251,0.2376758022090563,0.6774193548387096,0.6122448979591837,0.967741935483871,0.3870967741935484,0.75,0.8740894901144641,12,19,1,30,0.967741935483871,30,31,36,331.2883435582821,0.2066666666666667
masked_bimamba,fold_0,seed_3407,frame_drop,0.3,0.8155048076923077,0.5612472160356348,0.6961325966850829,0.8486943164362519,0.621454993834772,0.832817764425321,1105,197,110,252,0.2112980320190008,0.6774193548387096,0.6122448979591837,0.967741935483871,0.3870967741935484,0.75,0.8844953173777316,12,19,1,30,0.967741935483871,30,31,32,294.47852760736185,0.2266666666666666
masked_bimamba,fold_0,seed_3407,confidence_noise,0.1,0.8149038461538461,0.5608108108108109,0.6878453038674033,0.8502304147465438,0.6178660049627792,0.8274668805322878,1107,195,113,249,0.3346155443443702,0.6290322580645161,0.5769230769230769,0.967741935483871,0.2903225806451613,0.7228915662650601,0.8699271592091571,9,22,1,30,0.967741935483871,30,31,37,340.4907975460122,0.12
masked_bimamba,fold_0,seed_3407,confidence_noise,0.2,0.7956730769230769,0.5227272727272727,0.6988950276243094,0.8225806451612904,0.5981087470449172,0.8240212677478762,1071,231,109,253,0.3343966611875937,0.6290322580645161,0.5740740740740741,1.0,0.2580645161290322,0.7294117647058824,0.8595213319458896,8,23,0,31,1.0,31,31,41,377.3006134969324,-0.0064516129032258
